Latitude,Longitude,Magnitude,Year,Month,Day,Hour,Minute,BigEarthquake
-23.6419999999999,-178.321,6.4,1984,1,19,16,15,1
49.063,146.59,6.1,1984,2,1,7,28,1
-10.012,160.468999999999,7.5,1984,2,7,21,33,1
-9.815,160.268,6.0,1984,2,8,0,39,1
36.430999999999905,70.82599999999991,6.1,1984,2,16,17,18,1
-6.598,130.116999999999,6.1,1984,2,17,16,32,1
8.147,123.762,6.6,1984,3,5,3,33,1
29.384,138.935,6.6,1984,3,6,2,17,1
40.32,63.35,7.0,1984,3,19,20,28,1
49.176,155.384999999999,6.0,1984,3,21,2,44,1
44.116999999999905,148.192,6.1,1984,3,24,9,44,1
-4.647,145.805,6.6,1984,3,27,20,6,1
-15.9339999999999,-174.352,6.4,1984,4,18,6,49,1
50.119999999999905,148.745,6.0,1984,4,20,6,31,1
47.45,146.692,6.0,1984,4,23,21,40,1
30.9089999999999,138.431,6.1,1984,4,24,4,11,1
37.30969999999991,-121.6788,6.2,1984,4,24,21,15,1
-6.825,71.495,6.0,1984,4,26,10,11,1
-30.305,-177.722,6.0,1984,5,8,3,37,1
-43.548,38.944,6.4,1984,5,26,3,58,1
-4.843,151.577,6.2,1984,5,30,7,49,1
-30.707,-71.179,6.3,1984,6,11,2,5,1
-15.816,-174.830999999999,6.1,1984,6,15,14,22,1
-58.317999999999905,-15.786,6.2,1984,6,22,15,55,1
17.984,-69.33799999999991,6.0,1984,6,24,11,17,1
-6.056,154.424,6.0,1984,7,5,5,21,1
28.106,129.525,6.1,1984,7,19,23,25,1
-0.086,122.517,6.2,1984,8,6,12,1,1
32.386,131.944999999999,6.7,1984,8,6,19,6,1
-17.957,172.149,6.2,1984,8,31,15,42,1
40.503,-126.831,6.1,1984,9,10,3,14,1
40.503799999999906,-125.1303,6.6,1984,9,10,3,14,1
35.789,137.488,6.0,1984,9,13,23,48,1
-32.1569999999999,-178.319999999999,6.4,1984,9,17,9,8,1
34.006,141.5,6.9,1984,9,18,17,2,1
-32.0399999999999,-178.405,6.3,1984,9,22,21,44,1
-25.849,-175.911,6.8,1984,9,28,0,3,1
-21.51,-177.795999999999,6.2,1984,9,28,3,3,1
-15.771,177.245,6.0,1984,10,13,5,32,1
15.0239999999999,-94.304,6.1,1984,10,13,17,18,1
-15.8599999999999,-173.643,7.1,1984,10,15,10,21,1
-24.0719999999999,-66.83199999999991,6.0,1984,10,20,17,59,1
1.623,126.291,6.0,1984,10,26,8,49,1
39.155,71.328,6.0,1984,10,26,20,22,1
-17.109,-174.075999999999,6.0,1984,10,30,1,5,1
8.185,-38.793999999999905,7.1,1984,11,1,4,48,1
-18.876,67.352,6.2,1984,11,6,7,58,1
-22.0219999999999,170.949999999999,6.3,1984,11,15,2,46,1
0.197,98.027,7.2,1984,11,17,6,49,1
-18.785,-178.032,6.3,1984,11,17,13,45,1
-18.404,-175.700999999999,6.1,1984,11,17,22,43,1
5.167,125.124,6.4,1984,11,20,8,15,1
-7.993,102.255,6.0,1984,11,23,4,45,1
-14.3119999999999,171.283999999999,6.0,1984,11,23,4,46,1
37.459699999999906,-118.6072,6.1,1984,11,23,18,8,1
20.3569999999999,-115.765,6.0,1984,12,2,6,9,1
44.212,148.138,6.4,1984,12,3,4,8,1
56.194,163.46,6.2,1984,12,28,10,37,1
-36.662999999999904,177.512,6.8,1984,12,30,21,36,1
10.177,-80.027,6.1,1985,1,5,11,11,1
-29.3739999999999,-70.793,6.0,1985,1,18,15,0,1
-0.953,128.507,6.7,1985,1,21,0,55,1
-33.0529999999999,-68.4669999999999,6.0,1985,1,26,3,6,1
-46.082999999999906,165.092,6.1,1985,1,31,4,32,1
-10.254,161.126,6.2,1985,2,23,13,41,1
-33.1349999999999,-71.87099999999991,7.8,1985,3,3,22,47,1
-32.738,-71.215,6.4,1985,3,3,23,38,1
-33.207,-71.6629999999999,6.0,1985,3,4,0,32,1
-33.8419999999999,-71.24899999999991,6.0,1985,3,4,15,1,1
66.2999999999999,-149.83,6.2,1985,3,9,14,8,1
43.509999999999906,-127.561,6.1,1985,3,13,19,34,1
17.013,-62.448,6.3,1985,3,16,14,54,1
7.758,123.544,6.0,1985,3,18,19,49,1
-33.198,-71.653,6.6,1985,3,19,4,1,1
-34.2539999999999,-72.185,6.0,1985,3,25,5,14,1
40.31,140.361999999999,6.1,1985,3,28,16,7,1
28.23,139.525,6.2,1985,4,3,20,21,1
-56.39,-122.309,6.1,1985,4,7,0,19,1
-34.131,-71.61799999999991,7.2,1985,4,9,1,56,1
-9.24499999999999,114.185,6.2,1985,4,13,1,6,1
1.622,126.411,6.7,1985,4,13,3,0,1
15.3439999999999,120.61,6.3,1985,4,23,16,15,1
-39.728,-75.664,6.1,1985,4,28,8,30,1
-9.196,-71.23,6.1,1985,5,1,13,27,1
-5.599,151.044999999999,7.1,1985,5,10,15,35,1
-10.6099999999999,41.423,6.0,1985,5,14,13,24,1
-10.5619999999999,41.42399999999991,6.4,1985,5,14,18,11,1
-56.637,-25.3299999999999,6.3,1985,5,15,20,12,1
53.610999999999905,160.526,6.1,1985,5,19,8,7,1
13.175,-90.138,6.3,1985,6,3,2,45,1
-15.289,-173.515999999999,6.8,1985,6,3,12,6,1
4.873,127.480999999999,6.0,1985,6,4,3,56,1
-4.646,153.173,6.3,1985,6,5,23,4,1
0.932,-28.4319999999999,6.5,1985,6,6,2,40,1
-11.012,163.584,6.5,1985,6,23,13,1,1
-10.9369999999999,163.759999999999,6.0,1985,6,23,19,49,1
-4.439,152.828,7.2,1985,7,3,4,36,1
-17.2429999999999,167.834,6.4,1985,7,3,15,55,1
-59.73199999999991,149.798,6.1,1985,7,8,19,37,1
-6.291,148.782999999999,6.9,1985,7,22,9,26,1
-60.241,-26.8829999999999,6.4,1985,7,28,22,59,1
36.189999999999905,70.896,6.6,1985,7,29,7,54,1
36.17399999999991,70.78,6.5,1985,8,2,7,46,1
11.156,140.217,6.0,1985,8,11,0,19,1
37.771,141.773,6.0,1985,8,12,3,49,1
-9.159,-78.887,6.3,1985,8,21,11,26,1
39.430999999999905,75.224,7.3,1985,8,23,12,41,1
-6.895,148.932999999999,6.1,1985,8,26,14,8,1
-21.0109999999999,-178.980999999999,6.2,1985,8,28,20,50,1
-6.394,149.733,6.3,1985,9,10,4,7,1
27.2079999999999,139.848,6.1,1985,9,10,6,39,1
-4.09,136.242999999999,6.3,1985,9,15,1,29,1
17.974,-97.158,6.1,1985,9,15,7,57,1
-16.771,-173.88,6.1,1985,9,15,17,31,1
18.19,-102.533,8.1,1985,9,19,13,17,1
17.802,-101.647,7.6,1985,9,21,1,37,1
-34.6929999999999,-178.656,7.0,1985,9,26,7,27,1
-9.829,159.854,6.9,1985,9,27,3,39,1
-22.1709999999999,-174.605999999999,6.2,1985,9,27,10,10,1
35.816,140.092999999999,6.2,1985,10,4,12,25,1
62.237,-124.266,6.6,1985,10,5,15,24,1
-18.9609999999999,169.431999999999,6.2,1985,10,6,12,0,1
54.765,-159.613,6.2,1985,10,9,9,33,1
-21.6559999999999,-176.382,6.4,1985,10,12,2,12,1
-11.109,125.159,6.0,1985,10,23,0,49,1
36.680999999999905,54.75,6.0,1985,10,29,13,13,1
-9.569,150.989,6.7,1985,10,29,14,10,1
-35.2569999999999,-179.347,6.3,1985,11,7,19,12,1
-1.639,134.911,7.1,1985,11,17,9,40,1
-5.933,149.429,6.0,1985,11,22,8,45,1
-14.0429999999999,166.24,7.0,1985,11,28,2,25,1
-13.987,166.185,7.1,1985,11,28,3,49,1
-14.073,166.251,6.7,1985,12,16,8,4,1
-13.9659999999999,166.515999999999,6.0,1985,12,21,1,13,1
62.222,-124.239,6.9,1985,12,23,5,16,1
-35.09,54.271999999999906,6.0,1985,12,24,4,9,1
-21.667,-178.532999999999,6.0,1985,12,25,22,15,1
-13.192,166.507,6.2,1985,12,28,15,41,1
-5.801,104.288,6.0,1985,12,28,23,10,1
-21.369,170.327,6.0,1986,1,15,20,17,1
-21.277,170.102,6.6,1986,1,15,20,17,1
-10.199,161.006,6.0,1986,1,22,12,26,1
27.791,139.551999999999,6.5,1986,2,3,20,47,1
36.384,141.127999999999,6.1,1986,2,12,2,59,1
40.368,51.555,6.2,1986,3,6,0,5,1
-4.99,151.71,6.0,1986,3,7,2,46,1
-7.059,155.616,6.0,1986,3,13,5,36,1
-30.07,-176.559,6.1,1986,3,14,16,55,1
-18.9089999999999,-67.391,6.0,1986,3,15,11,29,1
-7.946,-73.8599999999999,6.5,1986,4,8,18,2,1
-13.923,166.830999999999,6.2,1986,4,14,0,25,1
-57.723999999999904,-24.373,6.3,1986,4,14,14,52,1
43.89,147.569999999999,6.3,1986,4,16,12,52,1
-2.394,139.309,6.1,1986,4,20,7,3,1
18.404,-102.973,6.2,1986,4,30,7,7,1
55.171999999999905,163.842999999999,6.0,1986,5,2,10,30,1
51.384,-174.809,6.1,1986,5,7,20,43,1
51.52,-174.776,7.7,1986,5,7,22,47,1
51.335999999999906,-175.363,6.0,1986,5,8,5,37,1
26.7429999999999,125.205,6.1,1986,5,11,1,24,1
24.125,121.619,6.1,1986,5,20,5,25,1
43.683999999999905,148.416,6.1,1986,5,21,5,47,1
-21.8189999999999,-179.079,6.1,1986,5,26,18,40,1
-20.19,178.86,6.7,1986,5,26,19,6,1
43.268999999999906,146.491,6.0,1986,6,8,11,2,1
10.597,-62.927999999999905,6.0,1986,6,11,13,48,1
-29.872,-176.543,6.0,1986,6,15,3,10,1
-22.0369999999999,-178.925,6.4,1986,6,16,10,48,1
5.644,125.259,6.2,1986,6,17,18,13,1
56.329999999999906,-152.91,6.0,1986,6,19,9,9,1
-30.9439999999999,-177.757,6.3,1986,6,19,23,18,1
34.7939999999999,140.595,6.3,1986,6,24,2,53,1
-4.448,143.943,7.1,1986,6,24,3,11,1
-20.0369999999999,-176.056,6.4,1986,6,28,5,3,1
-28.024,-177.956999999999,6.1,1986,6,29,11,57,1
-22.038,-179.533999999999,6.0,1986,7,2,4,16,1
10.3889999999999,56.832,6.4,1986,7,7,16,26,1
1.904,126.525,6.2,1986,7,9,23,10,1
-19.5109999999999,169.164999999999,6.2,1986,7,16,12,41,1
37.537999999999904,-118.4428,6.4,1986,7,21,14,42,1
1.985,128.270999999999,6.1,1986,8,10,4,40,1
1.795,126.519,7.2,1986,8,14,19,39,1
2.161,127.113,6.0,1986,8,17,15,31,1
-34.5489999999999,179.288,6.5,1986,8,23,23,47,1
37.723999999999904,101.496,6.2,1986,8,26,9,43,1
45.546999999999905,26.3159999999999,6.9,1986,8,30,21,28,1
-5.187,152.442,6.4,1986,9,11,0,18,1
56.2,-153.4,6.1,1986,9,12,23,57,1
37.014,22.1759999999999,6.0,1986,9,13,17,24,1
19.376,146.300999999999,6.7,1986,9,16,18,20,1
-5.03,153.616,6.2,1986,10,14,16,53,1
-5.272,131.431999999999,6.3,1986,10,17,7,32,1
-28.117,-176.366999999999,8.1,1986,10,20,6,46,1
-11.037,165.204,6.5,1986,10,23,15,48,1
-11.086,165.537,6.4,1986,10,23,16,23,1
-5.629,153.875,6.3,1986,10,24,2,58,1
-21.702,-176.616,6.8,1986,10,30,1,28,1
-28.591,-176.407,6.3,1986,11,7,19,48,1
23.901,121.574,7.8,1986,11,14,21,20,1
23.866,121.711,6.1,1986,11,14,23,4,1
-3.342,-77.411,6.4,1986,11,23,1,39,1
38.853,141.948,6.0,1986,11,30,20,15,1
-27.305,-176.401999999999,6.0,1986,12,1,12,30,1
-28.1009999999999,-176.736999999999,6.6,1986,12,21,1,10,1
-56.878999999999905,-48.759999999999906,6.0,1986,12,22,14,18,1
-38.774999999999906,78.69499999999991,6.1,1986,12,28,20,4,1
15.22,119.88,6.0,1986,12,29,15,49,1
-20.399,-174.071,6.1,1986,12,30,15,32,1
-14.9979999999999,167.929,6.0,1987,1,3,22,4,1
52.448,-169.381,6.7,1987,1,5,12,11,1
39.895,141.676999999999,6.8,1987,1,9,6,14,1
-19.469,-176.538,6.6,1987,1,9,8,1,1
42.564999999999905,142.849999999999,6.6,1987,1,14,11,3,1
-60.063,-26.916,7.0,1987,1,30,22,29,1
36.988,141.688999999999,6.1,1987,2,6,13,16,1
-5.8,147.741999999999,6.1,1987,2,7,11,57,1
-6.088,147.688999999999,7.4,1987,2,8,18,33,1
-19.489,-177.455999999999,6.4,1987,2,10,0,59,1
-15.834,167.354999999999,6.4,1987,2,11,7,56,1
0.67,126.167,6.2,1987,2,13,7,18,1
-32.7929999999999,-179.304,6.6,1987,2,17,6,16,1
51.298,-179.279,6.2,1987,2,18,0,0,1
53.46999999999991,-167.291,6.2,1987,2,27,8,31,1
-37.965,176.764999999999,6.6,1987,3,2,1,42,1
-45.707999999999906,96.212,6.2,1987,3,2,5,57,1
-24.388,-70.161,7.3,1987,3,5,9,17,1
0.048,-77.653,6.1,1987,3,6,1,54,1
0.151,-77.8209999999999,6.9,1987,3,6,4,10,1
-23.7779999999999,-177.324999999999,6.0,1987,3,13,8,21,1
-6.446,147.603,6.1,1987,3,16,15,49,1
32.0339999999999,131.836999999999,6.7,1987,3,18,3,36,1
52.055999999999905,-177.547,6.2,1987,3,21,10,41,1
-22.7669999999999,-66.2049999999999,6.7,1987,4,1,1,48,1
37.363,141.795999999999,6.6,1987,4,7,0,40,1
-22.7399999999999,170.261,6.0,1987,4,21,15,28,1
37.155,141.573,6.1,1987,4,22,20,13,1
16.0659999999999,120.301,6.3,1987,4,25,12,16,1
-19.013,-177.735999999999,6.5,1987,4,29,14,27,1
51.271999999999906,-179.898,6.4,1987,5,6,4,6,1
46.735999999999905,139.232,6.6,1987,5,7,3,5,1
4.47,127.709,6.3,1987,5,11,9,59,1
7.09,126.700999999999,6.2,1987,5,12,1,30,1
49.281999999999904,147.693,6.3,1987,5,18,3,7,1
-6.366,148.831999999999,6.2,1987,6,9,6,19,1
-60.167,-26.954,6.1,1987,6,10,19,51,1
-5.577,130.791,6.8,1987,6,17,1,32,1
-10.707,162.325999999999,6.0,1987,6,18,14,3,1
54.210999999999906,-162.601,6.2,1987,6,21,5,46,1
-21.1789999999999,173.580999999999,6.4,1987,6,24,3,30,1
-2.164,138.169999999999,6.5,1987,6,27,0,17,1
31.196,130.322,6.1,1987,7,3,10,10,1
-26.9989999999999,-108.285,6.3,1987,7,6,1,6,1
-26.969,-108.156,6.1,1987,7,8,11,50,1
55.137,165.525,6.1,1987,7,10,18,49,1
49.631,147.828,6.0,1987,7,14,23,46,1
17.5219999999999,-97.153,6.5,1987,7,15,7,16,1
-19.0219999999999,-69.991,6.9,1987,8,8,15,48,1
-17.8969999999999,-70.9309999999999,6.1,1987,8,13,15,23,1
-28.135,-70.884,6.0,1987,8,15,18,4,1
-56.536,-25.6209999999999,6.0,1987,8,29,14,15,1
-23.052,-66.52899999999991,6.3,1987,9,1,4,26,1
-59.537999999999904,159.005,6.1,1987,9,3,8,1,1
-31.0889999999999,-177.967999999999,6.7,1987,9,7,11,57,1
-4.118,145.705999999999,6.1,1987,9,17,4,47,1
-0.978,-78.0499999999999,6.1,1987,9,22,13,43,1
-50.716,139.279,6.1,1987,9,23,15,14,1
-18.411,168.057999999999,6.8,1987,9,28,11,47,1
-18.5459999999999,168.161,6.5,1987,9,28,13,46,1
-18.1619999999999,167.865,6.3,1987,9,30,1,39,1
-5.447,131.012,6.4,1987,10,3,10,16,1
55.585,161.622999999999,6.0,1987,10,4,18,34,1
-17.94,-172.224999999999,7.3,1987,10,6,4,19,1
52.956,159.972,6.1,1987,10,6,20,11,1
-19.599,-173.110999999999,6.2,1987,10,8,3,20,1
-7.288,154.371,6.8,1987,10,12,13,57,1
-6.266,149.06,7.4,1987,10,16,20,48,1
-2.323,138.364,6.2,1987,10,25,16,54,1
-28.6759999999999,-62.929,6.0,1987,10,27,21,58,1
4.817,127.688,6.1,1987,10,29,20,23,1
-28.6739999999999,-177.553,6.1,1987,11,1,8,42,1
-17.204,-173.757,6.1,1987,11,3,8,15,1
5.634,126.614,6.2,1987,11,7,16,23,1
12.534,-87.03,6.2,1987,11,17,3,40,1
58.579999999999906,-143.27,6.6,1987,11,17,8,46,1
33.09,-115.792,6.2,1987,11,24,1,54,1
33.015,-115.852,6.6,1987,11,24,13,15,1
-8.247,124.155,6.5,1987,11,26,1,43,1
-16.3509999999999,168.119,6.3,1987,11,26,17,28,1
-16.373,168.116999999999,6.4,1987,11,27,13,33,1
58.67,-142.78,6.7,1987,11,30,19,23,1
29.692,140.025,6.3,1987,12,12,4,51,1
35.362,140.214,6.4,1987,12,17,2,8,1
-28.055,-70.61499999999991,6.1,1987,12,28,8,16,1
43.295,142.419,6.4,1988,1,2,12,42,1
-28.827,-177.423,6.1,1988,1,12,7,29,1
-20.789,-175.992999999999,6.2,1988,1,15,8,40,1
-24.71,-70.5679999999999,6.7,1988,1,19,7,30,1
-19.847,133.803,6.3,1988,1,22,0,35,1
-19.7979999999999,133.91,6.4,1988,1,22,3,57,1
-19.829,133.882,6.7,1988,1,22,12,4,1
-15.349,-174.125,6.2,1988,1,29,16,48,1
-24.753,-70.433,6.2,1988,2,5,14,1,1
-24.893,-70.554,6.0,1988,2,5,18,49,1
-17.756,-66.9579999999999,6.2,1988,2,6,18,3,1
50.784999999999904,173.465,6.2,1988,2,7,18,15,1
13.477,124.616,6.0,1988,2,24,3,52,1
-37.319,47.988999999999905,6.1,1988,2,26,6,17,1
55.149,167.43,6.1,1988,2,29,5,31,1
56.95,-143.03,6.8,1988,3,6,22,35,1
57.49,-142.8,6.2,1988,3,6,23,14,1
-17.327,-74.15399999999991,6.0,1988,3,9,21,33,1
10.4019999999999,-60.587,6.2,1988,3,10,6,17,1
-20.917,-178.645,6.1,1988,3,10,10,25,1
-3.667,146.561,6.1,1988,3,18,22,51,1
77.6009999999999,125.450999999999,6.0,1988,3,21,23,31,1
62.154,-124.182,6.1,1988,3,25,19,36,1
-15.4469999999999,-173.080999999999,6.1,1988,4,2,14,26,1
-3.409,145.697,6.4,1988,4,8,23,13,1
-17.192,-72.305,6.1,1988,4,12,23,19,1
-58.427999999999905,-25.0659999999999,6.1,1988,4,17,5,11,1
-7.791,158.255,6.1,1988,4,25,10,10,1
18.512,145.858,6.4,1988,5,4,23,47,1
-26.867,-113.268,6.3,1988,5,5,10,4,1
11.493,-85.911,6.0,1988,5,6,14,46,1
42.60099999999991,143.751,6.1,1988,5,7,1,59,1
-13.941,166.335,6.0,1988,5,16,23,7,1
-11.401,170.657999999999,6.0,1988,5,17,14,25,1
-7.501,128.324999999999,6.5,1988,5,30,21,11,1
-45.003,167.598999999999,6.2,1988,6,3,23,27,1
-15.397,167.578,6.0,1988,6,5,18,22,1
-14.994,-173.468999999999,6.1,1988,6,11,12,17,1
-10.747,165.170999999999,6.4,1988,6,12,13,39,1
10.209,-60.558999999999905,6.0,1988,6,24,8,57,1
8.919,137.895999999999,6.3,1988,7,3,11,43,1
-5.964,148.78,6.8,1988,7,5,20,32,1
-19.576,-175.038,6.1,1988,7,19,1,0,1
-6.526,152.779,6.7,1988,7,23,15,17,1
-6.081,133.667,6.7,1988,7,25,6,46,1
18.606,145.598,6.0,1988,7,27,16,58,1
-13.112,167.050999999999,6.4,1988,7,27,21,55,1
44.771,149.889999999999,6.3,1988,7,30,21,7,1
25.149,95.12699999999991,7.2,1988,8,6,0,36,1
36.460999999999906,71.043,6.1,1988,8,6,9,3,1
-10.366,160.818999999999,7.4,1988,8,10,4,38,1
-14.88,167.293,6.2,1988,8,10,13,11,1
-7.698,107.15,6.1,1988,8,17,1,59,1
26.7549999999999,86.616,6.6,1988,8,20,23,9,1
-15.864,-172.067,6.0,1988,8,27,16,30,1
30.245,137.431,6.1,1988,9,7,11,53,1
-1.442,-77.866,6.3,1988,9,15,18,48,1
-3.53,150.401999999999,6.0,1988,10,4,15,37,1
-18.771,-172.414999999999,6.8,1988,10,8,4,46,1
-28.6439999999999,-177.553,6.5,1988,10,10,18,20,1
-57.29299999999991,-25.135,6.1,1988,11,1,22,31,1
13.881,-90.45,6.0,1988,11,3,14,47,1
22.789,99.611,6.1,1988,11,6,13,3,1
23.181,99.43899999999991,6.4,1988,11,6,13,15,1
-22.239,175.018,6.7,1988,11,7,3,50,1
1.533,126.357,6.2,1988,11,7,23,15,1
-3.527,150.12,6.6,1988,11,14,2,15,1
12.3989999999999,124.537,6.0,1988,11,17,6,55,1
-6.125,149.785,6.4,1988,11,18,19,38,1
-47.896999999999906,99.4549999999999,6.2,1988,11,25,8,35,1
-15.259,-173.525,6.3,1988,12,5,16,5,1
40.987,44.185,6.2,1988,12,7,7,41,1
-29.7899999999999,-177.914999999999,6.1,1988,12,16,9,57,1
-18.5889999999999,-174.559,6.4,1989,1,2,1,52,1
46.985999999999905,153.479,6.0,1989,1,9,13,42,1
-6.151,148.947,6.4,1989,1,17,0,35,1
-41.905999999999906,79.93,6.1,1989,1,20,2,3,1
41.805999999999905,144.282,6.0,1989,1,22,22,20,1
56.201999999999906,164.375,6.2,1989,1,27,8,34,1
-4.625,153.066,6.1,1989,2,4,22,10,1
2.305,126.76,6.2,1989,2,10,11,15,1
-10.4469999999999,161.372,6.4,1989,2,14,6,20,1
-56.404,-121.964,6.0,1989,2,16,16,36,1
-29.9149999999999,-177.884999999999,6.7,1989,2,25,11,26,1
2.301,128.008999999999,6.0,1989,2,27,23,39,1
-13.702,34.42,6.2,1989,3,10,21,49,1
-17.7659999999999,-174.761,6.7,1989,3,11,5,5,1
-34.4789999999999,-178.394,6.0,1989,3,17,19,33,1
-19.306,169.002,6.3,1989,4,6,8,5,1
49.488,159.185,6.6,1989,4,11,3,56,1
29.9869999999999,99.19499999999991,6.2,1989,4,15,20,34,1
57.165999999999904,121.976,6.1,1989,4,20,22,59,1
30.0479999999999,99.4189999999999,6.2,1989,4,25,2,13,1
16.773,-99.328,6.8,1989,4,25,14,29,1
30.6009999999999,140.589,6.6,1989,4,27,2,20,1
30.091,99.47499999999991,6.1,1989,5,3,5,53,1
-8.281,-71.381,6.7,1989,5,5,18,28,1
54.305,-165.574,6.1,1989,5,19,2,21,1
-52.341,160.568,8.2,1989,5,23,10,54,1
-45.383,167.086,6.3,1989,5,31,5,54,1
21.861,89.763,6.1,1989,6,12,0,4,1
31.8069999999999,137.982,6.2,1989,6,16,23,42,1
19.3587999999999,-155.083499999999,6.21,1989,6,26,3,27,1
-8.081,125.129,6.4,1989,7,14,20,42,1
2.299,128.142,6.4,1989,7,22,5,2,1
-8.048,121.384,6.3,1989,7,31,17,7,1
-4.511,139.021999999999,6.0,1989,8,1,0,18,1
11.884,41.811999999999905,6.1,1989,8,20,11,46,1
11.904,41.823999999999906,6.2,1989,8,20,19,25,1
11.874,41.869999999999905,6.3,1989,8,21,1,9,1
18.039,-105.667,6.6,1989,8,29,4,16,1
-4.219,136.667,6.0,1989,9,4,5,20,1
55.54299999999991,-156.835,6.9,1989,9,4,13,14,1
2.435,-79.76099999999991,6.0,1989,9,9,1,40,1
-35.5769999999999,-17.0629999999999,6.2,1989,9,13,11,40,1
1.644,127.322,6.0,1989,9,14,19,10,1
40.337,51.53399999999991,6.5,1989,9,16,2,5,1
16.497,-93.671,6.6,1989,9,16,23,20,1
40.203,51.749,6.1,1989,9,17,0,53,1
31.5829999999999,102.433,6.1,1989,9,22,2,25,1
-20.355,169.276999999999,6.3,1989,9,25,14,17,1
51.314,-179.027999999999,6.1,1989,10,7,15,48,1
51.78,171.869,6.0,1989,10,9,18,1,1
37.0362,-121.8798,7.0,1989,10,18,0,4,1
-10.1549999999999,161.062999999999,6.1,1989,10,18,11,40,1
-11.022,162.349999999999,7.0,1989,10,27,21,4,1
39.570999999999906,143.333,6.0,1989,10,29,5,25,1
39.837,142.759999999999,7.4,1989,11,1,18,25,1
39.637,143.137,6.0,1989,11,1,18,36,1
-11.315,162.435,6.0,1989,11,6,20,52,1
-17.76,-178.99,6.0,1989,11,16,8,39,1
-15.808,-73.242,6.5,1989,11,29,1,0,1
-7.631,-74.459,6.2,1989,12,3,14,16,1
-6.436,146.383,6.4,1989,12,7,13,38,1
0.141,123.34,6.8,1989,12,9,20,38,1
8.337,126.729,6.2,1989,12,15,18,43,1
8.397,126.485,6.0,1989,12,15,18,53,1
8.09399999999999,126.828,6.3,1989,12,20,0,8,1
60.079999999999906,-73.44499999999991,6.2,1989,12,25,14,24,1
-3.406,145.966,6.6,1989,12,30,23,18,1
-15.397,-172.849999999999,6.4,1990,1,4,5,32,1
24.753,95.241,6.1,1990,1,9,18,51,1
37.819,91.971,6.1,1990,1,14,3,3,1
-29.709,-177.467,6.0,1990,1,14,21,4,1
-30.1409999999999,-177.687999999999,6.0,1990,1,18,12,45,1
3.885,96.09999999999991,6.0,1990,1,22,17,26,1
37.046999999999905,71.25,6.1,1990,2,5,5,16,1
9.755,124.694,6.2,1990,2,8,7,15,1
9.725,124.625,6.0,1990,2,8,7,46,1
-42.343,172.798,6.0,1990,2,10,3,27,1
-15.465,166.384999999999,6.7,1990,2,19,6,48,1
34.706,139.252,6.1,1990,2,20,6,53,1
-15.523,-175.235999999999,6.0,1990,2,24,19,13,1
-26.651,-114.726,6.1,1990,2,26,19,6,1
-22.122,175.163,7.4,1990,3,3,12,16,1
-22.405,174.163999999999,6.1,1990,3,3,12,44,1
-18.318,168.062999999999,7.0,1990,3,5,16,38,1
51.484,-175.032,6.2,1990,3,12,14,41,1
-31.0919999999999,-179.092999999999,6.2,1990,3,21,16,46,1
9.919,-84.808,6.2,1990,3,25,13,22,1
37.03399999999991,72.94199999999991,6.0,1990,3,25,14,17,1
15.125,147.596,7.5,1990,4,5,21,12,1
39.436,74.9,6.2,1990,4,17,1,59,1
1.186,122.857,6.2,1990,4,18,13,39,1
1.108,123.429,6.2,1990,4,19,12,40,1
-36.98499999999991,-73.3029999999999,6.0,1990,4,21,18,54,1
35.9859999999999,100.245,6.9,1990,4,26,9,37,1
36.238999999999905,100.254,6.3,1990,4,26,9,37,1
58.84,-156.858,6.3,1990,5,1,16,12,1
61.856299999999905,-158.3372,6.1,1990,5,1,16,13,1
-5.604,150.163999999999,6.2,1990,5,2,22,50,1
6.905,-82.622,6.3,1990,5,8,0,1,1
-56.381,-27.058,6.0,1990,5,9,4,21,1
41.82,130.858,6.3,1990,5,11,13,10,1
49.03699999999991,141.847,6.8,1990,5,12,4,50,1
-40.29599999999991,176.063999999999,6.3,1990,5,13,4,23,1
26.619,127.846,6.0,1990,5,17,23,28,1
5.121,32.145,7.1,1990,5,20,2,22,1
-18.102,-175.13,6.2,1990,5,20,7,32,1
-32.5,179.624,6.4,1990,5,20,9,53,1
5.358,31.8479999999999,7.0,1990,5,24,20,0,1
-7.363,120.363,6.4,1990,5,24,20,9,1
-6.016,-77.2289999999999,6.1,1990,5,30,2,34,1
45.841,26.6679999999999,7.1,1990,5,30,10,40,1
45.811,26.7689999999999,6.5,1990,5,31,0,17,1
-3.563,144.431999999999,6.5,1990,6,7,9,25,1
-18.8739999999999,-178.788999999999,6.2,1990,6,8,15,5,1
11.76,121.899,6.0,1990,6,14,7,40,1
47.869,85.07599999999991,6.1,1990,6,14,12,47,1
-5.041,152.081999999999,6.0,1990,6,15,8,12,1
36.957,49.40899999999991,7.7,1990,6,20,21,0,1
-21.568,-176.483,6.5,1990,6,23,21,38,1
-22.015,-179.473,6.0,1990,6,26,12,8,1
5.395,31.654,6.4,1990,7,9,15,11,1
-10.353,161.119,6.2,1990,7,10,3,17,1
0.003,-17.376,6.2,1990,7,14,5,54,1
15.679,121.172,7.8,1990,7,16,7,26,1
16.495,120.980999999999,6.1,1990,7,17,21,14,1
-15.355,167.464,6.9,1990,7,27,12,37,1
47.963,84.9609999999999,6.0,1990,8,3,9,15,1
29.5509999999999,137.63,6.5,1990,8,5,1,34,1
-19.805,-177.384999999999,6.1,1990,8,10,17,47,1
