Latitude,Longitude,Magnitude,Year,Month,Day,Hour,Minute,BigEarthquake
35.760299845413556,-12.817547864835262,0.0,2004,12,30,5,47,0
61.66989214493036,-9.764273888236147,0.0,1970,12,26,10,26,0
5.504093395089555,-61.834219357683125,0.0,2000,11,3,16,3,0
58.515990111290236,-34.72234588356079,0.0,1979,9,19,2,10,0
-38.60396486609203,72.11371029344284,0.0,2001,6,25,2,36,0
-21.482660080462537,-168.51070674245094,0.0,1994,12,18,11,17,0
-54.408552369739,-96.40016904259656,0.0,1981,8,16,8,49,0
-21.371767084171758,95.76114413392295,0.0,2010,12,7,1,11,0
-8.924400538443408,169.90736687517867,0.0,2011,5,21,23,44,0
-60.21181622153173,-14.585427428914699,0.0,1984,10,25,9,58,0
57.8155215070491,-79.63427160223931,0.0,2014,2,20,18,23,0
9.512672790543334,-163.15992241849779,0.0,2013,6,26,18,5,0
30.43964340694528,61.947509952990515,0.0,1983,3,25,13,51,0
-7.737604881645041,-172.44755235690647,0.0,1985,4,11,22,58,0
77.64121824812439,-18.93161023662651,0.0,1983,6,15,8,13,0
-62.86284785088464,81.52030242909044,0.0,1997,12,31,16,44,0
-2.484883153015666,163.10544901140034,0.0,2011,10,31,7,38,0
22.40812809323866,-53.91892956356371,0.0,1996,12,7,13,4,0
55.39058176542339,-1.3670167746975324,0.0,1977,12,15,11,18,0
19.188957331226973,-53.957939467489155,0.0,1976,11,20,12,4,0
-47.41461108387558,-92.40371540776894,0.0,1984,2,20,14,14,0
-34.24283210153786,-147.75151270965557,0.0,1989,4,23,9,40,0
-32.986930501494996,-67.50432178391071,0.0,2001,9,16,12,8,0
-42.11819755300719,58.904200196266544,0.0,1991,6,21,19,16,0
-47.42437234754282,76.16491967068512,0.0,1982,2,26,17,9,0
-17.880994655403832,24.967872193158286,0.0,2007,2,26,9,8,0
33.199732022494075,-117.73787456930087,0.0,1975,1,9,20,33,0
-37.86264271552139,171.39801770545532,0.0,2014,6,6,15,2,0
-50.656151714654406,-40.652969121857296,0.0,2003,9,19,6,37,0
40.775678390344694,86.80793037363222,0.0,2011,8,1,7,56,0
-0.6970559066512294,29.738218227221523,0.0,1972,11,14,10,13,0
77.15226366546655,-94.95992929782417,0.0,2007,5,15,17,35,0
-59.279120376484684,55.17231833579518,0.0,1981,1,20,4,50,0
-0.8493636012390482,130.0374083936476,0.0,1974,11,13,20,13,0
42.36932600229878,179.7217196915784,0.0,1987,9,2,19,31,0
51.87470527007973,-14.6976526356776,0.0,1984,9,8,18,35,0
17.30190705995622,-16.451062710725523,0.0,1981,2,21,23,25,0
75.94795305311489,94.15415396855664,0.0,2005,10,2,22,51,0
54.15479268622575,-168.8085669058524,0.0,1972,12,12,5,32,0
12.291457723962111,117.18658325772125,0.0,1993,12,2,9,3,0
57.04547011321388,-163.96335196330915,0.0,1986,11,12,5,3,0
-14.671533367214792,176.2076248911002,0.0,1974,9,1,14,11,0
50.029066532929534,-112.11950136149076,0.0,2008,3,27,1,54,0
-21.44877264121564,-91.36678253882003,0.0,1991,5,20,20,59,0
71.80967896464627,171.91609858728842,0.0,2009,6,13,5,14,0
48.36789756110886,4.337363100127817,0.0,1999,6,3,15,7,0
33.32599810797679,156.30371743446992,0.0,1979,8,13,20,55,0
33.04461498287179,-151.56962092460458,0.0,2009,2,6,2,31,0
78.62602473791254,-145.52602394921212,0.0,2008,12,22,20,35,0
62.17965585178483,4.888398753997279,0.0,1992,2,24,2,58,0
-35.92311219827121,-71.02915497004166,0.0,1988,12,3,10,17,0
-18.78811512068208,161.18100499547987,0.0,2011,12,18,1,13,0
32.832555558554404,143.36169103380044,0.0,1990,12,31,4,4,0
-15.469303560476824,-166.73341541730193,0.0,1975,11,7,11,40,0
42.38820072969048,42.002483655411424,0.0,2006,11,22,15,14,0
29.10561464647246,106.11847768757721,0.0,1976,10,21,14,34,0
31.098666305229727,-168.77935619499823,0.0,1975,2,27,21,31,0
81.68183303144913,-47.66089493104903,0.0,1992,2,16,10,24,0
66.00479241813623,104.79357467661904,0.0,1988,7,29,19,56,0
83.42505727130514,81.39945011341266,0.0,1989,2,1,18,10,0
-29.697992933284908,-1.6439312705665543,0.0,1984,7,12,15,20,0
-13.360194286972195,-59.23275809947212,0.0,2014,2,19,3,39,0
15.786944465372883,-16.024866015367508,0.0,2004,1,27,23,39,0
57.879595066508514,91.45285510943452,0.0,1983,7,26,16,21,0
57.26497010957226,147.27222109019223,0.0,1997,9,28,12,48,0
-40.86498200144973,150.91274417420786,0.0,1975,10,24,22,43,0
34.37198669228333,119.4820584274195,0.0,2008,7,27,13,34,0
77.04304990260688,14.281983968645221,0.0,2013,7,19,20,43,0
22.064764873414106,-127.01818466100748,0.0,2002,2,17,17,9,0
52.67791791250379,70.35315631043485,0.0,2005,4,4,1,44,0
9.65154596481014,-64.54622177066393,0.0,1997,1,16,4,53,0
-16.551248773617978,-1.2444131919519918,0.0,2006,3,23,13,23,0
-24.169022787515516,48.236901823337746,0.0,1989,11,13,18,30,0
35.65607174489065,61.01536111931949,0.0,1975,9,9,3,0,0
-42.861100932207066,-85.57652874127882,0.0,1994,7,17,15,52,0
-51.644449986692585,-178.13057100750166,0.0,1992,9,17,6,43,0
70.51332359904809,166.1294481573524,0.0,2006,6,4,18,31,0
-3.3347814259043105,-143.99566087347299,0.0,1972,12,19,12,36,0
58.9662047190635,-56.600742738293036,0.0,2000,1,30,11,4,0
-4.71571858280771,-98.00537972600453,0.0,1981,7,18,14,37,0
47.05908533539598,172.65042641120354,0.0,1999,10,12,5,19,0
-29.370686967199795,162.9045626882632,0.0,1975,8,18,13,56,0
-6.959907510498418,-45.872802165181355,0.0,2010,6,22,11,37,0
50.87320367090068,157.80982372514248,0.0,1991,1,30,16,25,0
-43.15556633790868,-5.3426670697685665,0.0,2000,8,8,16,21,0
56.12315946572568,-145.7827859275307,0.0,1970,5,7,22,7,0
76.62573772134077,165.82376914037943,0.0,1974,3,24,3,49,0
-24.55479220119632,164.0198837966864,0.0,1998,3,17,16,27,0
41.7145474576776,-179.88656966896144,0.0,1988,11,22,23,13,0
-5.686393421635536,-91.28142972951545,0.0,1982,1,27,3,46,0
-32.38677610849345,-174.9597358357324,0.0,1979,2,5,15,51,0
66.37309987346676,88.628700116607,0.0,1978,11,17,8,34,0
-45.328059711596524,-157.99208946010333,0.0,1971,12,21,6,27,0
63.839407956147014,-145.490702957,0.0,2014,6,14,18,47,0
16.432853914655865,-69.67639306589173,0.0,1979,4,29,22,25,0
58.15677088877801,89.9395829938849,0.0,1972,7,17,8,21,0
72.36447851926489,-95.29966632768019,0.0,1984,8,2,1,7,0
-28.264580049299205,119.35925827459957,0.0,2005,4,12,18,3,0
-45.30390122614169,-40.2269992471937,0.0,1990,3,28,21,16,0
-29.679493751446167,-120.96606630150087,0.0,1976,9,7,22,21,0
9.506065578986622,49.24679076825649,0.0,2005,9,14,11,39,0
-23.348343534467652,52.98479235844667,0.0,1987,2,5,4,7,0
-44.60893238214267,7.100212689825696,0.0,2001,4,5,20,38,0
-21.32766489530163,89.15430751830334,0.0,1971,11,1,22,5,0
-10.150668610492012,99.14212418796998,0.0,1971,8,28,2,0,0
84.82636693465717,-86.68149140124477,0.0,1984,8,18,1,26,0
-58.977634721561,80.59348647889519,0.0,2013,2,24,8,44,0
38.3613161582586,-170.31576013888443,0.0,2007,11,4,4,2,0
-3.3590613031784073,156.58754537858104,0.0,1973,8,25,13,34,0
61.30380628125994,-68.09784456488278,0.0,2007,2,21,17,58,0
-0.3325712423047946,-88.26722538568335,0.0,1985,8,29,3,26,0
34.97063168471476,-22.18345797338469,0.0,2005,12,15,17,58,0
61.612260526764985,176.22306955409957,0.0,2008,3,4,2,37,0
-19.07316840540878,42.925938733710296,0.0,2014,6,8,13,57,0
82.56634378427425,-137.01621053250935,0.0,1972,6,25,16,54,0
17.649881414641442,-170.07363517052988,0.0,2013,5,26,19,59,0
75.85281901742245,26.094900110192356,0.0,2002,7,20,14,0,0
-43.9633515722704,-84.78881974091912,0.0,1986,4,10,4,44,0
-29.609506262060968,128.84974776688242,0.0,1981,11,2,23,15,0
-36.64162761472291,-178.0533537764914,0.0,2012,5,25,23,58,0
64.67936611219197,142.96171507123304,0.0,1976,5,14,17,9,0
49.44154814165326,-75.15976148765871,0.0,1973,12,1,10,42,0
81.76490647559204,126.23088361988633,0.0,1999,1,31,4,57,0
81.03716257547192,15.573691893836866,0.0,1977,12,9,12,4,0
-63.74901069721301,176.7601697222115,0.0,2008,3,5,15,24,0
35.36461505739908,-132.8707410657537,0.0,1991,7,9,3,24,0
5.751970800788868,-177.77020162443407,0.0,1988,4,28,11,4,0
-41.80394553423708,-9.176558284259556,0.0,1987,9,2,13,23,0
-9.024587119583629,46.534570451853,0.0,1981,11,30,22,39,0
50.22778971629748,167.85388873888044,0.0,1992,11,27,21,38,0
-9.692291601785115,-22.36275561032275,0.0,1981,9,22,19,53,0
49.119049255012285,-132.90204712607465,0.0,1985,12,31,15,54,0
38.00507260819063,-178.09210033491163,0.0,1985,10,18,6,21,0
-15.454402818824342,-11.016717793461652,0.0,2001,3,17,3,17,0
-14.476552084127817,168.99951490368514,0.0,1970,9,22,0,53,0
32.341567542971816,1.9038778424995257,0.0,1984,8,29,2,42,0
38.86399477205016,-117.11734429165969,0.0,1989,12,31,6,11,0
68.59665608583394,-171.51063147118376,0.0,2004,7,26,17,53,0
72.46747521875567,-25.6514465582637,0.0,2007,11,9,5,58,0
13.280823365894861,147.83305600822345,0.0,1996,4,12,14,2,0
-6.619963872575639,-91.14642344450483,0.0,1978,10,27,12,8,0
19.3394533511091,-112.58159191123377,0.0,1984,4,10,14,56,0
39.14430985706083,168.26284138845105,0.0,2001,12,10,11,54,0
0.63803999266419,62.07317690615889,0.0,1994,4,20,12,27,0
-54.02464069709334,-55.283119920832874,0.0,2014,9,20,2,40,0
-41.68190309107181,31.99855950288105,0.0,2006,7,22,23,48,0
34.56220195704526,12.225983197321,0.0,1988,3,23,1,59,0
-1.1322436506467142,25.750047090572735,0.0,1993,1,23,18,0,0
-12.790953464525387,99.60689894902438,0.0,1998,4,23,4,54,0
0.6160605693904984,21.2490976563638,0.0,1973,8,29,23,55,0
-14.922588688023168,60.434823885815945,0.0,1974,5,16,20,59,0
-15.34239393837678,-6.258272822373158,0.0,1972,2,21,2,8,0
49.09046177988061,134.3602408941501,0.0,1985,11,16,14,37,0
81.43393975197073,147.16486371846602,0.0,1998,1,22,6,6,0
80.83072962180334,136.49073750016382,0.0,1982,4,20,17,41,0
15.892336405007683,57.10628332875558,0.0,1970,8,29,4,8,0
-25.14777519391287,99.10312617870434,0.0,2008,3,2,16,21,0
-42.9800375435492,134.70620851918804,0.0,1989,11,28,4,3,0
-30.844190731822493,163.5000467461555,0.0,1978,12,9,0,45,0
-8.608959734851283,-41.44021826344283,0.0,2003,6,1,7,56,0
49.89091300693606,83.09507915719868,0.0,1970,6,21,19,7,0
-32.752953509188345,173.42552743700966,0.0,1992,10,14,1,4,0
82.27974911951925,-146.11364427274845,0.0,1989,6,1,22,48,0
49.36819359814402,146.36352227900554,0.0,2003,5,29,7,14,0
56.68259380903656,-98.08538016222326,0.0,2004,12,21,1,14,0
52.80916646931979,-178.09704600163303,0.0,1999,6,3,22,3,0
23.781687892277546,103.68919850614284,0.0,1974,12,23,13,24,0
40.00052216645406,49.59189669531614,0.0,1998,9,9,3,41,0
76.26609303318575,153.67564995318847,0.0,2010,11,27,23,21,0
-46.95014379251577,55.92674046659488,0.0,1991,1,13,16,12,0
20.781593436468427,-62.47106270864637,0.0,1977,7,16,18,47,0
63.35307395547831,78.72961547172318,0.0,2010,1,11,6,22,0
-61.634745244229705,-164.78074907759435,0.0,2010,9,18,0,55,0
-20.999595008112202,-12.4796065948629,0.0,1977,7,12,2,33,0
-19.4290119000705,149.55922928419912,0.0,1978,5,30,4,56,0
31.60763508414537,64.90621942268328,0.0,1996,4,13,17,48,0
53.63258132712264,130.28203438958454,0.0,1996,10,26,18,13,0
58.015484166945996,-39.76962269990213,0.0,1977,5,13,11,17,0
26.03092816614553,-157.5080782275063,0.0,1970,9,29,21,47,0
49.227481343339576,169.35583245771167,0.0,1994,7,2,6,17,0
-34.26813208467073,-35.54080267207124,0.0,2011,9,23,21,13,0
42.80414619413814,-58.542475751902785,0.0,1976,12,1,5,17,0
-40.745866901776225,170.35535610599257,0.0,2012,11,9,18,14,0
24.19431099132187,97.82234236831434,0.0,2012,9,18,7,24,0
-60.39701266389564,100.54313621392166,0.0,2000,4,9,12,0,0
61.365090507610304,11.361569619053029,0.0,1974,12,17,6,32,0
-15.301190312648963,140.33316224679785,0.0,2014,1,11,19,38,0
56.19386528932962,57.700535369751236,0.0,2013,8,11,7,44,0
-8.457402586406268,-37.106882152457246,0.0,1994,4,26,4,24,0
32.37157543952152,-164.09352273054557,0.0,1975,11,27,4,51,0
9.76041167485009,101.4994164340221,0.0,2006,3,21,1,36,0
7.255013976474743,-70.74695988951858,0.0,2000,1,4,11,57,0
76.47269610040159,-24.8182192144574,0.0,2011,9,29,6,58,0
68.11715275216555,37.714282901299754,0.0,1973,5,25,8,33,0
57.14113322328842,-13.861401370453905,0.0,2009,1,12,1,6,0
-3.632114145059546,-110.94550760766974,0.0,2003,9,1,7,30,0
7.290531734929331,-165.43337598004186,0.0,1972,12,31,21,46,0
76.7740277112279,100.33158890543658,0.0,2010,12,14,23,8,0
8.422252598696645,127.73218922934021,0.0,1996,9,8,11,10,0
-51.35686776019291,47.53330986749643,0.0,1973,9,13,7,41,0
71.4434867772819,78.69489421630195,0.0,2001,8,31,1,50,0
-28.683036812106288,-165.09373433775562,0.0,2007,1,16,14,44,0
-48.6992738766132,-154.98379661690748,0.0,1982,3,7,21,4,0
-15.557601852871464,-66.66079414547403,0.0,1991,2,11,16,45,0
53.14297562412827,30.304827354396053,0.0,2009,3,2,19,38,0
30.401543127614957,-30.646026389023575,0.0,1996,3,6,2,10,0
47.64169393763325,11.75603207113312,0.0,1974,5,1,12,39,0
78.62031737876411,-109.15115111641963,0.0,2012,3,7,4,50,0
56.26598852926212,84.60900305636491,0.0,2010,10,18,10,28,0
8.204728090881858,141.62239301269685,0.0,2006,1,7,10,21,0
22.805892291795047,99.59361677581742,0.0,1981,7,31,23,8,0
-21.114364753089227,95.33721511983671,0.0,1986,1,12,23,41,0
-39.203464291012295,-77.87267342628688,0.0,1982,10,23,11,8,0
7.023183804428697,-80.94856314729383,0.0,1980,7,30,17,13,0
6.838951844855401,146.7569099308603,0.0,1971,2,14,13,58,0
7.0910218742603774,-2.0462432504023127,0.0,1989,9,18,18,14,0
-52.230577959832814,142.4685289954958,0.0,1992,3,15,21,31,0
4.78975017320046,168.00614579477607,0.0,1994,12,20,12,34,0
-42.29062212696048,148.53834239312093,0.0,1987,2,12,11,48,0
56.71022665836526,-106.30971378908454,0.0,2002,11,23,3,56,0
48.05751171329503,77.03720641370123,0.0,1974,2,4,16,29,0
-61.08174163768622,-142.14798720637623,0.0,1986,5,17,15,47,0
66.00377906461891,-8.95663837677776,0.0,1983,7,27,4,33,0
-37.749351841746225,-95.48331505253147,0.0,1997,1,30,10,45,0
47.470932472794175,115.10973001084923,0.0,1980,12,8,9,20,0
2.8597601834073174,97.83853029944473,0.0,1995,9,3,11,24,0
11.73911736130259,-54.833497562850255,0.0,2013,12,14,7,16,0
40.1775321569048,86.47937496831466,0.0,1980,9,18,12,46,0
-58.44329999422264,19.629903451716928,0.0,1988,8,19,17,46,0
59.158355349553815,-160.0358633891998,0.0,2007,7,22,20,38,0
75.57825133806166,-90.4714566610279,0.0,2014,12,2,15,57,0
-48.12482750394775,-111.25498158635821,0.0,1976,2,16,13,12,0
26.341093721865676,115.64550319293701,0.0,2013,11,3,18,0,0
28.91603455471069,-134.73949882228615,0.0,1998,8,12,3,42,0
7.257819689971342,-159.24472759210755,0.0,2014,10,14,7,47,0
80.5284386216009,156.75170386217692,0.0,1981,12,27,2,5,0
66.85629376134212,107.96129710860137,0.0,1996,10,20,8,43,0
-44.74860431271512,86.88662716655128,0.0,1996,3,14,19,30,0
63.878010113887385,-120.67497145782986,0.0,1987,3,4,5,27,0
-47.90519078405063,57.03721305695055,0.0,1982,8,20,0,39,0
-24.527332247857892,142.3357549862546,0.0,2009,5,17,18,4,0
61.59516106427502,-100.50324324247704,0.0,1986,4,13,8,50,0
-9.783502701215035,-144.07684300217923,0.0,1970,9,13,6,33,0
-43.928251591285004,-128.3014188985097,0.0,2002,7,16,14,9,0
11.020472564736309,-95.90655278283636,0.0,1999,3,11,2,19,0
-52.65651833362175,-84.51160054283973,0.0,1978,8,6,20,52,0
0.6458866217404733,-124.71198208393963,0.0,2011,1,25,23,17,0
-57.688449107445095,-89.67836181170105,0.0,2003,6,21,7,47,0
-51.82665399103042,-123.16709980433494,0.0,1980,8,19,6,8,0
-44.35720215066359,57.73322205894425,0.0,1990,5,26,13,10,0
-10.331896322044265,114.61157424209588,0.0,2014,4,8,20,21,0
27.070446984122427,155.62484067986216,0.0,1996,9,24,22,39,0
-0.9155064751803224,13.62219687013436,0.0,2009,10,5,15,1,0
54.68154700504816,-22.581681177654588,0.0,1982,10,23,6,50,0
-20.752489685082345,69.47545064173468,0.0,2001,12,14,9,43,0
-25.781072469644037,160.5654240289468,0.0,2002,8,30,7,37,0
44.22426129027981,-52.117277204237126,0.0,2006,5,9,10,4,0
37.547388017450444,44.87821674859018,0.0,2008,10,3,19,4,0
-5.612634841955639,-135.65886830381032,0.0,1984,7,16,23,34,0
10.203850926400222,129.5392025276058,0.0,1981,1,24,5,46,0
19.309250166399067,-58.61010415039688,0.0,1993,8,2,21,26,0
9.109517466276387,175.0242313172333,0.0,2004,8,3,15,6,0
81.81255452738459,92.90100685478777,0.0,1984,6,12,13,32,0
-8.725839166953804,-127.62400658889686,0.0,1990,9,27,10,25,0
-46.5344926232597,-99.79552333916308,0.0,1995,11,11,3,56,0
-15.683081016979727,-23.927949684968894,0.0,2010,9,2,19,53,0
34.79736470854077,-91.90785083742607,0.0,1971,8,20,12,39,0
71.35739893501427,177.09636216741208,0.0,1982,6,24,11,58,0
-40.1089019687971,158.60433181123037,0.0,1997,12,21,11,8,0
81.01321492882853,84.0111130454695,0.0,2014,11,11,9,15,0
17.736711618611295,160.4236152579788,0.0,1988,10,1,2,8,0
27.923178513044945,55.65256976330707,0.0,2014,7,4,22,50,0
49.012420635586864,-61.735030911476315,0.0,2012,11,25,1,55,0
20.310503418328608,-170.39717831230732,0.0,1986,12,13,15,25,0
65.14907436630592,83.07494864193646,0.0,1972,11,19,18,25,0
1.7020633541982875,-130.49617447097827,0.0,2005,5,23,6,9,0
74.35233507607124,-69.33261955736089,0.0,2003,3,8,13,18,0
-39.0207259416231,-12.345302131128108,0.0,2008,6,25,0,10,0
-50.61402253593262,165.0792828483118,0.0,1981,11,21,5,12,0
-30.515801082309487,92.95410579742506,0.0,1972,1,27,23,49,0
-43.06315686049986,114.49827227277885,0.0,2002,2,20,12,16,0
51.2525787671015,149.9645206010368,0.0,1978,1,22,6,16,0
4.364863818001282,-140.56631288616907,0.0,1983,2,25,4,46,0
7.013780039242349,-30.864939255031913,0.0,1974,2,7,3,16,0
-20.539436210233625,-68.46257877084854,0.0,2006,10,27,0,44,0
16.86395572346288,0.529679913394034,0.0,1993,5,4,2,11,0
70.87967415140447,124.60930069099854,0.0,1986,8,22,15,28,0
25.29650781545874,-67.0868746589126,0.0,1997,4,24,13,3,0
-11.067813712036141,-111.952056627251,0.0,1986,8,15,2,6,0
34.03768770519932,99.81102974545044,0.0,2004,3,3,13,49,0
5.630309224904835,161.04997977968256,0.0,1973,1,2,12,18,0
47.4822874102895,72.44550310150021,0.0,2002,7,25,22,54,0
46.839101259152514,82.48663776667522,0.0,2012,9,28,11,24,0
41.177601772180765,-76.89627261034455,0.0,1992,6,15,8,5,0
-19.621443620156498,-102.32153804431138,0.0,1970,4,14,17,17,0
12.415861032911309,-111.96470216808935,0.0,1992,1,31,21,48,0
46.444897340655004,119.86640516197795,0.0,1985,8,19,18,23,0
53.141230515584795,4.777526426024764,0.0,2010,3,10,17,20,0
-8.827911146631074,95.88248636291254,0.0,1999,2,28,19,29,0
22.979860282064124,-174.89459535653418,0.0,1987,5,30,16,14,0
6.736190598077911,138.9250526750948,0.0,1976,10,18,11,22,0
9.722974840982701,171.71176092030308,0.0,1978,1,7,9,0,0
-46.33167874623213,-161.76731188250938,0.0,1999,5,1,17,55,0
-0.6160598578505727,85.92157719215353,0.0,1978,4,17,4,40,0
54.277134486719774,-135.10619195497554,0.0,1973,5,7,23,52,0
-1.1074366837341927,74.53920413695263,0.0,1987,3,28,20,27,0
-56.46783545083283,111.82020234616905,0.0,2000,9,4,21,24,0
20.23485978497075,3.070261317071015,0.0,2001,3,2,2,1,0
-21.94857605483398,77.39766347567635,0.0,1999,7,20,18,36,0
-20.192545991839168,155.29728968359873,0.0,2013,5,31,1,36,0
35.14294477506806,75.94985865328857,0.0,2007,6,22,8,17,0
61.08974521446413,135.65908294599748,0.0,1981,12,13,12,58,0
-48.90347018053744,-11.340966366056279,0.0,1998,8,3,9,52,0
78.07349953901583,-113.01273937421102,0.0,1988,1,20,18,40,0
57.474560989470234,98.48369537292942,0.0,1994,8,13,10,14,0
20.109151885821035,112.78281674785418,0.0,1975,6,28,13,25,0
